year,Sea_Level_mm,Region
2022,-2.1713513513513547,Indian Ocean
2022,-0.2813513513513612,Indian Ocean
2022,6.968648648648639,Indian Ocean
2022,15.018648648648636,Indian Ocean
2022,25.55864864864864,Indian Ocean
2022,21.068648648648647,Indian Ocean
2022,1.1286486486486496,Indian Ocean
2022,3.49864864864864,Indian Ocean
2022,23.73864864864865,Indian Ocean
2022,26.03864864864865,Indian Ocean
2022,12.088648648648643,Indian Ocean
2022,9.62864864864865,Indian Ocean
2022,15.728648648648644,Indian Ocean
2022,10.848648648648648,Indian Ocean
2022,6.9086486486486365,Indian Ocean
2022,3.978648648648644,Indian Ocean
2022,1.738648648648649,Indian Ocean
2022,3.4386486486486376,Indian Ocean
2022,21.208648648648648,Indian Ocean
2022,21.73864864864865,Indian Ocean
2022,21.258648648648645,Indian Ocean
2022,19.708648648648648,Indian Ocean
2022,12.698648648648645,Indian Ocean
2022,7.788648648648646,Indian Ocean
2022,9.118648648648644,Indian Ocean
2022,6.118648648648644,Indian Ocean
2022,18.958648648648648,Indian Ocean
2022,17.318648648648647,Indian Ocean
2022,14.048648648648635,Indian Ocean
2022,10.928648648648648,Indian Ocean
2022,2.738648648648649,Indian Ocean
2022,2.35864864864864,Indian Ocean
2022,11.588648648648643,Indian Ocean
2022,15.928648648648648,Indian Ocean
2022,26.04864864864864,Indian Ocean
2022,25.428648648648647,Indian Ocean
2022,11.37864864864865,Indian Ocean
2022,3.4486486486486427,Indian Ocean
2022,0.1286486486486495,Indian Ocean
2022,-1.481351351351357,Indian Ocean
2022,-1.6613513513513567,Indian Ocean
2022,3.518648648648636,Indian Ocean
2022,19.728648648648644,Indian Ocean
2022,25.09864864864865,Indian Ocean
2022,8.428648648648647,Indian Ocean
2022,7.448648648648643,Indian Ocean
2023,1.9386486486486376,Indian Ocean
2023,8.068648648648647,Indian Ocean
2023,13.758648648648643,Indian Ocean
2023,15.588648648648643,Indian Ocean
2023,18.98864864864865,Indian Ocean
2023,17.35864864864864,Indian Ocean
2023,-1.1813513513513598,Indian Ocean
2023,-4.86135135135136,Indian Ocean
2023,-16.161351351351357,Indian Ocean
2023,-16.72135135135136,Indian Ocean
2023,-5.631351351351356,Indian Ocean
2023,-3.451351351351356,Indian Ocean
2023,4.198648648648643,Indian Ocean
2023,4.698648648648643,Indian Ocean
2023,18.54864864864864,Indian Ocean
2023,16.178648648648647,Indian Ocean
2023,29.03864864864865,Indian Ocean
2023,26.40864864864864,Indian Ocean
2023,10.768648648648636,Indian Ocean
2023,5.8886486486486405,Indian Ocean
2023,-7.311351351351355,Indian Ocean
2023,-5.881351351351356,Indian Ocean
2023,5.988648648648649,Indian Ocean
2023,7.268648648648636,Indian Ocean
2023,3.8986486486486456,Indian Ocean
2023,7.058648648648642,Indian Ocean
2023,14.908648648648636,Indian Ocean
2023,18.73864864864865,Indian Ocean
2023,8.118648648648644,Indian Ocean
2023,9.118648648648644,Indian Ocean
2023,11.288648648648646,Indian Ocean
2023,15.118648648648644,Indian Ocean
2023,10.098648648648648,Indian Ocean
2023,10.948648648648645,Indian Ocean
2023,20.77864864864864,Indian Ocean
2023,22.35864864864864,Indian Ocean
2023,18.07864864864864,Indian Ocean
2023,18.34864864864865,Indian Ocean
2023,8.718648648648639,Indian Ocean
2023,7.598648648648648,Indian Ocean
2023,12.13864864864864,Indian Ocean
2023,14.768648648648636,Indian Ocean
2023,9.078648648648638,Indian Ocean
2023,10.458648648648648,Indian Ocean
2023,16.96864864864864,Indian Ocean
2023,15.868648648648644,Indian Ocean
2023,19.68864864864864,Indian Ocean
2023,17.73864864864865,Indian Ocean
2023,20.98864864864865,Indian Ocean
2023,17.268648648648636,Indian Ocean
2023,18.27864864864864,Indian Ocean
2023,17.328648648648638,Indian Ocean
2023,18.04864864864864,Indian Ocean
2023,14.52864864864864,Indian Ocean
2023,20.448648648648643,Indian Ocean
2023,22.51864864864864,Indian Ocean
2023,29.89864864864865,Indian Ocean
2023,35.20864864864865,Indian Ocean
2023,34.15864864864864,Indian Ocean
2023,35.42864864864865,Indian Ocean
2023,31.68864864864864,Indian Ocean
2023,32.67864864864865,Indian Ocean
2023,35.038648648648646,Indian Ocean
2023,35.76864864864864,Indian Ocean
2023,33.77864864864864,Indian Ocean
2023,37.288648648648646,Indian Ocean
2023,34.92864864864865,Indian Ocean
2023,35.52864864864864,Indian Ocean
2023,25.64864864864865,Indian Ocean
2023,29.39864864864865,Indian Ocean
2023,24.35864864864864,Indian Ocean
2023,30.698648648648643,Indian Ocean
2023,31.96864864864864,Indian Ocean
2023,34.038648648648646,Indian Ocean
2019,-37.84675675675674,Gulf of America
2019,-17.986756756756748,Gulf of America
2019,-14.27675675675674,Gulf of America
2019,17.793243243243253,Gulf of America
2019,-2.9767567567567426,Gulf of America
2019,-20.52675675675674,Gulf of America
2019,-4.306756756756741,Gulf of America
2019,-0.2667567567567488,Gulf of America
2019,1.8632432432432608,Gulf of America
2019,2.103243243243256,Gulf of America
2019,-38.02675675675674,Gulf of America
2019,-19.456756756756747,Gulf of America
2019,6.423243243243263,Gulf of America
2019,20.103243243243256,Gulf of America
2019,5.483243243243251,Gulf of America
2019,12.033243243243264,Gulf of America
2019,0.5132432432432523,Gulf of America
2019,-1.4267567567567454,Gulf of America
2019,8.553243243243259,Gulf of America
2019,1.5232432432432574,Gulf of America
2019,7.743243243243256,Gulf of America
2019,-9.506756756756744,Gulf of America
2019,-25.566756756756742,Gulf of America
2019,-23.006756756756744,Gulf of America
2019,-14.77675675675674,Gulf of America
2019,-11.616756756756743,Gulf of America
2019,1.5432432432432537,Gulf of America
2019,32.21324324324327,Gulf of America
2019,71.00324324324326,Gulf of America
2019,35.63324324324326,Gulf of America
2019,23.993243243243256,Gulf of America
2019,28.12324324324325,Gulf of America
2019,26.09324324324325,Gulf of America
2019,-4.976756756756743,Gulf of America
2019,-11.576756756756737,Gulf of America
2019,-27.576756756756737,Gulf of America
2019,-17.036756756756745,Gulf of America
2020,9.173243243243263,Gulf of America
2020,45.38324324324326,Gulf of America
2020,23.47324324324326,Gulf of America
2020,-12.646756756756744,Gulf of America
2020,28.12324324324325,Gulf of America
2020,17.043243243243253,Gulf of America
2020,-1.0267567567567395,Gulf of America
2020,0.2632432432432523,Gulf of America
2020,1.5632432432432637,Gulf of America
2020,12.483243243243251,Gulf of America
2020,31.42324324324325,Gulf of America
2020,10.493243243243256,Gulf of America
2020,-13.176756756756744,Gulf of America
2020,-22.206756756756747,Gulf of America
2020,6.22324324324326,Gulf of America
2020,41.20324324324325,Gulf of America
2020,30.67324324324325,Gulf of America
2020,5.563243243243264,Gulf of America
2020,-7.206756756756746,Gulf of America
2020,-26.146756756756744,Gulf of America
2020,1.3332432432432595,Gulf of America
2020,-6.816756756756746,Gulf of America
2020,-18.65675675675675,Gulf of America
2020,-8.206756756756747,Gulf of America
2020,-6.116756756756743,Gulf of America
2020,-6.256756756756744,Gulf of America
2020,40.86324324324325,Gulf of America
2020,-12.566756756756746,Gulf of America
2020,-15.846756756756749,Gulf of America
2020,-16.566756756756746,Gulf of America
2020,-16.676756756756745,Gulf of America
2020,20.48324324324325,Gulf of America
2020,10.813243243243264,Gulf of America
2020,-25.436756756756736,Gulf of America
2020,-44.57675675675674,Gulf of America
2020,-26.956756756756747,Gulf of America
2020,-26.036756756756745,Gulf of America
2021,-45.33675675675674,Gulf of America
2021,-37.176756756756745,Gulf of America
2021,-39.98675675675674,Gulf of America
2021,-45.68675675675674,Gulf of America
2021,-43.746756756756746,Gulf of America
2021,-22.616756756756743,Gulf of America
2021,-20.086756756756746,Gulf of America
2021,10.293243243243252,Gulf of America
2021,-3.4367567567567363,Gulf of America
2021,-10.676756756756744,Gulf of America
2021,-19.27675675675674,Gulf of America
2021,-20.846756756756747,Gulf of America
2021,9.95324324324325,Gulf of America
2021,-6.626756756756748,Gulf of America
2021,-4.896756756756744,Gulf of America
2021,-0.4767567567567425,Gulf of America
2021,-10.206756756756748,Gulf of America
2021,1.45324324324325,Gulf of America
2021,24.57324324324325,Gulf of America
2021,27.32324324324325,Gulf of America
2021,0.183243243243254,Gulf of America
2021,4.713243243243255,Gulf of America
2021,-30.836756756756746,Gulf of America
2021,-29.586756756756746,Gulf of America
2021,-4.866756756756743,Gulf of America
2021,3.2432432432432563,Gulf of America
2021,-20.576756756756737,Gulf of America
2021,-1.2167567567567374,Gulf of America
2021,3.83324324324326,Gulf of America
2021,4.873243243243252,Gulf of America
2021,5.883243243243257,Gulf of America
2021,-15.19675675675674,Gulf of America
2021,-18.01675675675675,Gulf of America
2021,-14.016756756756749,Gulf of America
2021,-22.13675675675674,Gulf of America
2021,-6.076756756756737,Gulf of America
2021,-8.356756756756738,Gulf of America
2021,-16.076756756756737,Gulf of America
2021,-14.106756756756738,Gulf of America
2021,-5.41675675675674,Gulf of America
2021,6.233243243243251,Gulf of America
2021,-10.066756756756746,Gulf of America
2021,1.903243243243253,Gulf of America
2021,-21.26675675675675,Gulf of America
2021,-25.226756756756743,Gulf of America
2021,-5.66675675675674,Gulf of America
2021,-18.29675675675675,Gulf of America
2021,-14.44675675675674,Gulf of America
2021,-6.146756756756744,Gulf of America
2021,-9.90675675675675,Gulf of America
2021,-17.826756756756737,Gulf of America
2021,2.023243243243257,Gulf of America
2021,5.503243243243261,Gulf of America
2021,12.22324324324326,Gulf of America
2021,11.873243243243252,Gulf of America
2021,-13.846756756756749,Gulf of America
2021,1.1932432432432591,Gulf of America
2021,-2.016756756756749,Gulf of America
2021,-9.126756756756748,Gulf of America
2021,-13.63675675675674,Gulf of America
2021,-8.88675675675674,Gulf of America
2021,-9.956756756756748,Gulf of America
2021,-5.126756756756748,Gulf of America
2022,21.57324324324325,Gulf of America
2022,17.063243243243264,Gulf of America
2022,20.84324324324325,Gulf of America
2022,20.543243243243253,Gulf of America
2022,52.103243243243256,Gulf of America
2022,54.103243243243256,Gulf of America
2022,24.673243243243263,Gulf of America
2022,26.95324324324325,Gulf of America
2022,33.583243243243246,Gulf of America
2022,15.783243243243264,Gulf of America
2022,-2.6567567567567494,Gulf of America
2022,4.843243243243251,Gulf of America
2022,5.313243243243264,Gulf of America
2022,13.923243243243263,Gulf of America
2022,-20.52675675675674,Gulf of America
2022,-34.29675675675675,Gulf of America
2022,-16.94675675675674,Gulf of America
2022,-50.51675675675674,Gulf of America
2022,-21.236756756756748,Gulf of America
2022,-20.686756756756736,Gulf of America
2022,16.25324324324326,Gulf of America
2022,30.91324324324325,Gulf of America
2022,41.92324324324325,Gulf of America
2022,16.30324324324326,Gulf of America
2022,37.37324324324327,Gulf of America
2022,22.243243243243256,Gulf of America
2022,26.16324324324325,Gulf of America
2022,11.133243243243257,Gulf of America
2022,31.273243243243243,Gulf of America
2022,26.68324324324325,Gulf of America
2022,28.48324324324325,Gulf of America
2022,23.08324324324326,Gulf of America
2022,-10.44675675675674,Gulf of America
2022,14.83324324324326,Gulf of America
2022,0.3832432432432568,Gulf of America
2022,45.92324324324325,Gulf of America
2022,27.43324324324325,Gulf of America
2022,64.62324324324327,Gulf of America
2022,14.423243243243263,Gulf of America
2022,45.323243243243255,Gulf of America
2022,5.963243243243255,Gulf of America
2022,6.45324324324325,Gulf of America
2022,6.263243243243252,Gulf of America
2022,12.153243243243251,Gulf of America
2022,20.313243243243264,Gulf of America
2022,15.603243243243256,Gulf of America
2022,38.46324324324327,Gulf of America
2022,16.603243243243256,Gulf of America
2022,25.133243243243257,Gulf of America
2022,12.163243243243258,Gulf of America
2022,6.443243243243259,Gulf of America
2022,10.013243243243252,Gulf of America
2022,10.023243243243256,Gulf of America
2022,-1.7467567567567386,Gulf of America
2022,3.783243243243263,Gulf of America
2022,-1.3867567567567392,Gulf of America
2022,11.413243243243258,Gulf of America
2022,17.463243243243255,Gulf of America
2022,34.73324324324325,Gulf of America
2022,45.813243243243264,Gulf of America
2022,23.403243243243253,Gulf of America
2022,46.00324324324326,Gulf of America
2022,9.773243243243256,Gulf of America
2022,62.80324324324325,Gulf of America
2022,51.54324324324325,Gulf of America
2022,71.42324324324325,Gulf of America
2022,53.59324324324327,Gulf of America
2022,76.16324324324326,Gulf of America
2023,51.80324324324325,Gulf of America
2023,71.21324324324327,Gulf of America
2023,47.03324324324326,Gulf of America
2023,56.04324324324325,Gulf of America
2023,64.51324324324325,Gulf of America
2023,54.42324324324325,Gulf of America
2023,57.98324324324325,Gulf of America
2023,59.21324324324327,Gulf of America
2023,32.53324324324326,Gulf of America
2023,40.94324324324326,Gulf of America
2023,8.11324324324326,Gulf of America
2023,16.103243243243256,Gulf of America
2023,29.44324324324326,Gulf of America
2023,53.03324324324326,Gulf of America
2023,86.06324324324326,Gulf of America
2023,69.84324324324326,Gulf of America
2023,47.313243243243264,Gulf of America
2023,55.00324324324326,Gulf of America
2023,35.86324324324325,Gulf of America
2023,47.93324324324327,Gulf of America
2023,48.49324324324327,Gulf of America
2023,26.66324324324325,Gulf of America
2023,29.94324324324326,Gulf of America
2023,11.25324324324326,Gulf of America
2023,20.563243243243264,Gulf of America
2023,-2.136756756756739,Gulf of America
2023,25.12324324324325,Gulf of America
2023,17.993243243243256,Gulf of America
2023,27.12324324324325,Gulf of America
2023,18.793243243243253,Gulf of America
2023,36.063243243243264,Gulf of America
2023,27.243243243243256,Gulf of America
2023,34.19324324324326,Gulf of America
2023,26.063243243243264,Gulf of America
2023,32.24324324324327,Gulf of America
2023,29.45324324324325,Gulf of America
2023,39.813243243243264,Gulf of America
2023,30.803243243243244,Gulf of America
2023,32.72324324324326,Gulf of America
2023,25.72324324324326,Gulf of America
2023,35.603243243243256,Gulf of America
2023,31.17324324324325,Gulf of America
2023,17.033243243243263,Gulf of America
2023,11.213243243243255,Gulf of America
2023,6.033243243243263,Gulf of America
2023,11.563243243243264,Gulf of America
2023,-18.186756756756736,Gulf of America
2023,9.75324324324326,Gulf of America
2023,24.12324324324325,Gulf of America
2023,0.3432432432432506,Gulf of America
2023,4.053243243243259,Gulf of America
2023,-3.986756756756748,Gulf of America
2023,-15.27675675675674,Gulf of America
2023,-8.536756756756745,Gulf of America
2023,10.84324324324325,Gulf of America
2023,53.67324324324325,Gulf of America
2023,29.123243243243262,Gulf of America
2023,35.343243243243265,Gulf of America
2023,-8.146756756756744,Gulf of America
2023,23.87324324324325,Gulf of America
2023,30.66324324324325,Gulf of America
2023,22.76324324324325,Gulf of America
2023,21.61324324324326,Gulf of America
2023,27.25324324324326,Gulf of America
2023,4.093243243243251,Gulf of America
2023,3.653243243243253,Gulf of America
2023,-0.7167567567567374,Gulf of America
2023,3.20324324324325,Gulf of America
2023,-6.27675675675674,Gulf of America
2023,-0.1667567567567403,Gulf of America
2023,35.073243243243255,Gulf of America
2023,15.75324324324326,Gulf of America
2023,9.523243243243256,Gulf of America
2023,0.5032432432432614,Gulf of America
2019,1.88621621621622,South China Sea
2019,18.146216216216217,South China Sea
2019,24.35621621621621,South China Sea
2019,-12.243783783783783,South China Sea
2019,9.866216216216216,South China Sea
2019,-40.25378378378378,South China Sea
2019,-0.5837837837837867,South China Sea
2019,26.93621621621621,South China Sea
2019,10.796216216216216,South China Sea
2019,35.28621621621622,South China Sea
2019,8.036216216216218,South China Sea
2019,5.20621621621622,South China Sea
2019,32.51621621621622,South China Sea
2019,22.20621621621622,South China Sea
2019,36.53621621621622,South China Sea
2019,0.0762162162162169,South China Sea
2019,5.236216216216214,South China Sea
2019,22.67621621621622,South China Sea
2019,0.1662162162162133,South China Sea
2019,12.776216216216213,South China Sea
2019,-11.373783783783786,South China Sea
2019,-32.58378378378379,South China Sea
2019,-38.52378378378378,South China Sea
2019,-14.873783783783786,South China Sea
2019,-17.953783783783784,South China Sea
2019,-15.153783783783789,South China Sea
2019,27.17621621621622,South China Sea
2019,-21.803783783783786,South China Sea
2019,-11.023783783783784,South China Sea
2019,12.096216216216211,South China Sea
2019,-26.243783783783783,South China Sea
2019,-3.3337837837837867,South China Sea
2019,-9.123783783783786,South China Sea
2019,35.13621621621621,South China Sea
2019,5.276216216216213,South China Sea
2019,-73.70378378378379,South China Sea
2019,-23.613783783783784,South China Sea
2020,-43.303783783783786,South China Sea
2020,-62.77378378378378,South China Sea
2020,-57.35378378378378,South China Sea
2020,40.10621621621621,South China Sea
2020,33.10621621621621,South China Sea
2020,-10.273783783783784,South China Sea
2020,-22.133783783783784,South China Sea
2020,-40.83378378378379,South China Sea
2020,-37.33378378378379,South China Sea
2020,14.386216216216212,South China Sea
2020,15.32621621621621,South China Sea
2020,34.18621621621621,South China Sea
2020,-13.573783783783782,South China Sea
2020,6.666216216216213,South China Sea
2020,14.70621621621622,South China Sea
2020,19.78621621621621,South China Sea
2020,24.546216216216223,South China Sea
2020,23.28621621621621,South China Sea
2020,22.646216216216217,South China Sea
2020,33.96621621621621,South China Sea
2020,54.10621621621621,South China Sea
2020,20.19621621621621,South China Sea
2020,20.38621621621621,South China Sea
2020,34.24621621621621,South China Sea
2020,43.39621621621622,South China Sea
2020,16.656216216216222,South China Sea
2020,23.396216216216217,South China Sea
2020,44.74621621621621,South China Sea
2020,86.5362162162162,South China Sea
2020,118.36621621621622,South China Sea
2020,70.98621621621622,South China Sea
2020,72.51621621621622,South China Sea
2020,-3.0337837837837824,South China Sea
2020,71.24621621621621,South China Sea
2020,20.60621621621621,South China Sea
2020,54.74621621621621,South China Sea
2020,51.27621621621621,South China Sea
2021,44.976216216216216,South China Sea
2021,63.07621621621621,South China Sea
2021,-0.3137837837837836,South China Sea
2021,1.356216216216218,South China Sea
2021,13.336216216216217,South China Sea
2021,14.366216216216216,South China Sea
2021,7.796216216216216,South China Sea
2021,0.4062162162162153,South China Sea
2021,-5.693783783783786,South China Sea
2021,31.84621621621622,South China Sea
2021,45.21621621621621,South China Sea
2021,16.016216216216222,South China Sea
2021,24.666216216216213,South China Sea
2021,-2.3337837837837867,South China Sea
2021,1.086216216216215,South China Sea
2021,66.81621621621622,South China Sea
2021,58.14621621621622,South China Sea
2021,66.79621621621622,South China Sea
2021,53.45621621621622,South China Sea
2021,61.25621621621622,South China Sea
2021,52.65621621621622,South China Sea
2021,53.49621621621621,South China Sea
2021,17.56621621621622,South China Sea
2021,22.82621621621621,South China Sea
2021,24.526216216216213,South China Sea
2021,24.476216216216216,South China Sea
2021,6.816216216216219,South China Sea
2021,12.786216216216218,South China Sea
2021,9.24621621621622,South China Sea
2021,26.24621621621621,South China Sea
2021,25.166216216216213,South China Sea
2021,59.476216216216216,South China Sea
2021,56.18621621621621,South China Sea
2021,43.586216216216215,South China Sea
2021,40.866216216216216,South China Sea
2021,49.16621621621621,South China Sea
2021,31.33621621621621,South China Sea
2021,50.726216216216216,South China Sea
2021,45.02621621621621,South China Sea
2021,17.81621621621622,South China Sea
2021,10.936216216216216,South China Sea
2021,18.18621621621621,South China Sea
2021,39.18621621621621,South China Sea
2021,36.49621621621621,South China Sea
2021,21.58621621621621,South China Sea
2021,30.96621621621621,South China Sea
2021,41.42621621621622,South China Sea
2021,32.336216216216215,South China Sea
2021,43.52621621621621,South China Sea
2021,42.976216216216216,South China Sea
2021,22.69621621621621,South China Sea
2021,26.19621621621621,South China Sea
2021,19.766216216216225,South China Sea
2021,45.59621621621622,South China Sea
2021,119.45621621621622,South China Sea
2021,86.38621621621623,South China Sea
2021,40.24621621621621,South China Sea
2021,38.48621621621622,South China Sea
2022,51.82621621621621,South China Sea
2022,23.006216216216217,South China Sea
2022,22.84621621621622,South China Sea
2022,38.60621621621621,South China Sea
2022,38.60621621621621,South China Sea
2022,61.10621621621621,South China Sea
2022,71.74621621621621,South China Sea
2022,64.43621621621621,South China Sea
2022,103.0262162162162,South China Sea
2022,112.9062162162162,South China Sea
2022,49.52621621621621,South China Sea
2022,46.43621621621621,South China Sea
2022,38.88621621621621,South China Sea
2022,116.79621621621622,South China Sea
2022,182.92621621621623,South China Sea
2022,59.96621621621621,South China Sea
2022,52.05621621621621,South China Sea
2022,40.48621621621622,South China Sea
2022,60.98621621621622,South China Sea
2022,59.60621621621621,South China Sea
2022,39.09621621621622,South China Sea
2022,37.16621621621621,South China Sea
2022,59.81621621621622,South China Sea
2022,54.76621621621622,South China Sea
2022,31.726216216216216,South China Sea
2022,22.95621621621622,South China Sea
2022,37.76621621621622,South China Sea
2022,41.85621621621621,South China Sea
2022,50.43621621621621,South China Sea
2022,60.15621621621622,South China Sea
2022,49.79621621621622,South China Sea
2022,57.976216216216216,South China Sea
2022,66.27621621621621,South China Sea
2022,58.836216216216215,South China Sea
2022,88.22621621621623,South China Sea
2022,87.65621621621621,South China Sea
2022,84.5062162162162,South China Sea
2022,77.1262162162162,South China Sea
2022,70.24621621621621,South China Sea
2022,65.06621621621622,South China Sea
2022,81.32621621621622,South China Sea
2022,72.66621621621621,South China Sea
2022,72.65621621621622,South China Sea
2022,85.83621621621622,South China Sea
2022,71.47621621621622,South China Sea
2022,73.85621621621621,South China Sea
2022,55.49621621621621,South China Sea
2022,53.02621621621621,South China Sea
2022,90.83621621621622,South China Sea
2022,99.2562162162162,South China Sea
2022,75.54621621621622,South China Sea
2022,93.72621621621624,South China Sea
2022,144.7162162162162,South China Sea
2022,122.41621621621624,South China Sea
2022,87.8462162162162,South China Sea
2022,88.8762162162162,South China Sea
2022,98.67621621621622,South China Sea
2022,71.42621621621622,South China Sea
2022,11.726216216216216,South China Sea
2022,-1.0037837837837813,South China Sea
2022,-8.653783783783787,South China Sea
2022,-1.2637837837837864,South China Sea
2022,69.83621621621622,South China Sea
2022,78.08621621621622,South China Sea
2022,100.61621621621622,South China Sea
2022,94.64621621621622,South China Sea
2022,47.336216216216215,South China Sea
2022,79.57621621621622,South China Sea
2023,53.55621621621621,South China Sea
2023,48.44621621621621,South China Sea
2023,-5.393783783783782,South China Sea
2023,23.17621621621622,South China Sea
2023,114.1262162162162,South China Sea
2023,104.9962162162162,South China Sea
2023,44.88621621621621,South China Sea
2023,39.76621621621622,South China Sea
2023,43.27621621621621,South China Sea
2023,60.05621621621621,South China Sea
2023,134.00621621621622,South China Sea
2023,149.8962162162162,South China Sea
2023,110.47621621621624,South China Sea
2023,85.74621621621621,South China Sea
2023,41.71621621621621,South China Sea
2023,42.80621621621621,South China Sea
2023,0.1662162162162133,South China Sea
2023,-0.1337837837837838,South China Sea
2023,17.476216216216216,South China Sea
2023,10.446216216216214,South China Sea
2023,40.30621621621621,South China Sea
2023,32.49621621621621,South China Sea
2023,49.35621621621621,South China Sea
2023,67.25621621621622,South China Sea
2023,75.28621621621622,South China Sea
2023,70.42621621621622,South China Sea
2023,69.91621621621621,South China Sea
2023,66.99621621621621,South China Sea
2023,51.89621621621622,South China Sea
2023,50.75621621621622,South China Sea
2023,55.40621621621622,South China Sea
2023,53.99621621621621,South China Sea
2023,40.66621621621621,South China Sea
2023,44.15621621621622,South China Sea
2023,23.916216216216213,South China Sea
2023,42.23621621621622,South China Sea
2023,43.70621621621622,South China Sea
2023,36.836216216216215,South China Sea
2023,29.55621621621621,South China Sea
2023,38.73621621621622,South China Sea
2023,54.95621621621622,South China Sea
2023,65.16621621621621,South China Sea
2023,33.66621621621621,South China Sea
2023,39.59621621621622,South China Sea
2023,1.2562162162162167,South China Sea
2023,7.326216216216217,South China Sea
2023,15.946216216216214,South China Sea
2023,27.59621621621622,South China Sea
2023,47.92621621621622,South China Sea
2023,47.336216216216215,South China Sea
2023,46.726216216216216,South China Sea
2023,48.17621621621622,South China Sea
2023,28.93621621621621,South China Sea
2023,35.806216216216214,South China Sea
2023,38.04621621621622,South China Sea
2023,28.646216216216217,South China Sea
2023,20.84621621621622,South China Sea
2023,20.43621621621621,South China Sea
2023,14.666216216216212,South China Sea
2023,9.70621621621622,South China Sea
2023,-17.29378378378378,South China Sea
2023,-16.233783783783785,South China Sea
2023,-24.433783783783785,South China Sea
2023,-15.553783783783786,South China Sea
2023,39.21621621621621,South China Sea
2023,26.58621621621621,South China Sea
2023,-5.023783783783784,South China Sea
2023,0.4362162162162164,South China Sea
2023,-37.96378378378378,South China Sea
2023,-22.333783783783783,South China Sea
2023,32.40621621621622,South China Sea
2023,47.79621621621622,South China Sea
2023,34.806216216216214,South China Sea
2023,41.96621621621621,South China Sea
2019,2.06027027027028,Bay of Bengal
2019,24.400270270270283,Bay of Bengal
2019,-1.3397297297297257,Bay of Bengal
2019,1.7802702702702788,Bay of Bengal
2019,-22.789729729729725,Bay of Bengal
2019,-42.61972972972973,Bay of Bengal
2019,10.60027027027028,Bay of Bengal
2019,3.790270270270277,Bay of Bengal
2019,4.24027027027028,Bay of Bengal
2019,-14.049729729729725,Bay of Bengal
2019,-12.119729729729723,Bay of Bengal
2019,7.960270270270279,Bay of Bengal
2019,13.980270270270276,Bay of Bengal
2019,2.9102702702702743,Bay of Bengal
2019,28.22027027027028,Bay of Bengal
2019,19.190270270270275,Bay of Bengal
2019,26.96027027027027,Bay of Bengal
2019,2.720270270270277,Bay of Bengal
2019,-5.639729729729723,Bay of Bengal
2019,23.77027027027028,Bay of Bengal
2019,45.44027027027028,Bay of Bengal
2019,28.100270270270272,Bay of Bengal
2019,47.71027027027027,Bay of Bengal
2019,20.58027027027028,Bay of Bengal
2019,17.950270270270273,Bay of Bengal
2019,4.330270270270276,Bay of Bengal
2019,32.37027027027028,Bay of Bengal
2019,34.18027027027027,Bay of Bengal
2019,25.47027027027028,Bay of Bengal
2019,1.2002702702702734,Bay of Bengal
2019,-34.36972972972973,Bay of Bengal
2019,-37.78972972972972,Bay of Bengal
2019,-50.019729729729725,Bay of Bengal
2019,-51.17972972972972,Bay of Bengal
2019,-51.00972972972973,Bay of Bengal
2019,-56.809729729729725,Bay of Bengal
2019,-50.17972972972972,Bay of Bengal
2020,-21.029729729729723,Bay of Bengal
2020,-12.579729729729724,Bay of Bengal
2020,-8.489729729729724,Bay of Bengal
2020,50.93027027027027,Bay of Bengal
2020,-25.059729729729725,Bay of Bengal
2020,-18.939729729729724,Bay of Bengal
2020,-7.969729729729721,Bay of Bengal
2020,-3.179729729729722,Bay of Bengal
2020,-3.0797297297297206,Bay of Bengal
2020,11.000270270270278,Bay of Bengal
2020,5.980270270270275,Bay of Bengal
2020,21.82027027027028,Bay of Bengal
2020,13.200270270270272,Bay of Bengal
2020,3.320270270270278,Bay of Bengal
2020,14.96027027027028,Bay of Bengal
2020,43.84027027027028,Bay of Bengal
2020,57.07027027027027,Bay of Bengal
2020,38.37027027027028,Bay of Bengal
2020,44.90027027027028,Bay of Bengal
2020,50.62027027027028,Bay of Bengal
2020,64.65027027027028,Bay of Bengal
2020,72.32027027027027,Bay of Bengal
2020,59.53027027027028,Bay of Bengal
2020,85.44027027027028,Bay of Bengal
2020,91.41027027027027,Bay of Bengal
2020,106.39027027027026,Bay of Bengal
2020,75.47027027027028,Bay of Bengal
2020,85.11027027027028,Bay of Bengal
2020,64.28027027027028,Bay of Bengal
2020,62.94027027027028,Bay of Bengal
2020,47.94027027027028,Bay of Bengal
2020,41.92027027027028,Bay of Bengal
2020,56.95027027027028,Bay of Bengal
2020,66.17027027027028,Bay of Bengal
2020,68.42027027027028,Bay of Bengal
2020,102.87027027027028,Bay of Bengal
2020,92.40027027027028,Bay of Bengal
2021,80.48027027027028,Bay of Bengal
2021,65.89027027027028,Bay of Bengal
2021,88.28027027027028,Bay of Bengal
2021,101.58027027027028,Bay of Bengal
2021,72.59027027027028,Bay of Bengal
2021,87.72027027027028,Bay of Bengal
2021,106.18027027027028,Bay of Bengal
2021,113.59027027027028,Bay of Bengal
2021,97.27027027027027,Bay of Bengal
2021,85.86027027027028,Bay of Bengal
2021,101.71027027027029,Bay of Bengal
2021,81.70027027027028,Bay of Bengal
2021,98.37027027027028,Bay of Bengal
2021,78.47027027027028,Bay of Bengal
2021,89.41027027027027,Bay of Bengal
